,address,categories,cc,city,country,crossStreet,distance,formattedAddress,id,labeledLatLngs,lat,lng,name,neighborhood,postalCode,state
1762,,Park,US,Chicago,United States,,1241,"['Chicago, IL 60618', 'United States']",4c5b1c25f346c928a9b650ca,"[{'label': 'display', 'lat': 41.941423, 'lng': -87.694083}]",41.941423,-87.694083,Park 457,,60618,IL
195,2334 W Division St.,Plaza,US,Chicago,United States,at N Western Ave.,1214,"['2334 W Division St. (at N Western Ave.)', 'Chicago, IL 60622', 'United States']",4c5df1add25320a1d694c77a,"[{'label': 'display', 'lat': 41.9035067671386, 'lng': -87.68609046936035}]",41.90350677,-87.68609047,Clemente Park,,60622,IL
462,1747 W Nelson St,Park,US,Chicago,United States,at N Ravenswood Ave,1188,"['1747 W Nelson St (at N Ravenswood Ave)', 'Chicago, IL 60657', 'United States']",4c62cc9aeb82d13a553306d6,"[{'label': 'display', 'lat': 41.93687381409092, 'lng': -87.67274062639221}]",41.93687381,-87.67274063,Wieboldt (William) Park,,60657,IL
826,70 E Lake St,Movie Theater,US,Chicago,United States,,978,"['70 E Lake St', 'Chicago, IL 60601', 'United States']",4c644890d6a320a11aafcf2a,"[{'label': 'display', 'lat': 41.88604246141542, 'lng': -87.62501011488146}]",41.88604246,-87.62501011,Lake Street Screening Room,,60601,IL
2438,4125 N. Clarendon,Playground,US,Chicago,United States,Bittersweet,1023,"['4125 N. Clarendon (Bittersweet)', 'Chicago, IL 60613', 'United States']",4c66eeea7abde21e50f76468,"[{'label': 'display', 'lat': 41.956396, 'lng': -87.649064}]",41.956396,-87.649064,Clarendon Playground,,60613,IL
833,600 N Lake Shore Dr,Movie Theater,US,Chicago,United States,E Ohio St.,1094,"['600 N Lake Shore Dr (E Ohio St.)', 'Chicago, IL 60611', 'United States']",4c682d436b25e21ee3db182f,"[{'label': 'display', 'lat': 41.887710907941695, 'lng': -87.6150727820258}]",41.88771091,-87.61507278,Julius 3D Theater,,60611,IL
617,1919 N Seminary Ave,Park,US,Chicago,United States,at W. Armitage St.,1083,"['1919 N Seminary Ave (at W. Armitage St.)', 'Chicago, IL 60614', 'United States']",4c685b63f984a59337ca49f4,"[{'label': 'display', 'lat': 41.916970593138515, 'lng': -87.65516470133177}]",41.91697059,-87.6551647,Adams Playground Park,,60614,IL
655,fullerton,Beach,US,Chicago,United States,lakeshore place,692,"['fullerton (lakeshore place)', 'Chicago, IL', 'United States']",4c745475db52b1f7efd375dc,"[{'label': 'display', 'lat': 41.92912209565213, 'lng': -87.64201050650914}]",41.9291221,-87.64201051,Running Place,,,IL
458,1300 W Wolfram St,Playground,US,Chicago,United States,at Lakewood Ave,725,"['1300 W Wolfram St (at Lakewood Ave)', 'Chicago, IL 60657', 'United States']",4c75920cd8948cfad41868da,"[{'label': 'display', 'lat': 41.933641424199365, 'lng': -87.66187146250032}]",41.93364142,-87.66187146,South Lakeview Park,,60657,IL
744,,Park,US,Chicago,United States,,949,"['Chicago, IL 60601', 'United States']",4c77ff3bdf08a1cd66e1d55d,"[{'label': 'display', 'lat': 41.8878561316502, 'lng': -87.61757009318342}]",41.88785613,-87.61757009,Carl J Strohm Terrace,,60601,IL
426,4343 W Wrightwood (Kostner),High School,US,Chicago,United States,,1041,"['4343 W Wrightwood (Kostner)', 'Chicago, IL 60639', 'United States']",4c7d054bad90224bc0b98b0c,"[{'label': 'display', 'lat': 41.92739723601815, 'lng': -87.7366225299296}]",41.92739724,-87.73662253,Kelvyn Park HS,,60639,IL
80,1632 W Wrightwood Ave,Elementary School,US,Chicago,United States,,1157,"['1632 W Wrightwood Ave', 'Chicago, IL 60614', 'United States']",4c7d362710916dcba6b32896,"[{'label': 'display', 'lat': 41.92900814069314, 'lng': -87.66916348992025}]",41.92900814,-87.66916349,Prescott Elementary School,,60614,IL
180,739 N Ada St,Elementary School,US,Chicago,United States,Chicago ave,1060,"['739 N Ada St (Chicago ave)', 'Chicago, IL 60642', 'United States']",4c7e41b89221236a0479813d,"[{'label': 'display', 'lat': 41.89484, 'lng': -87.66138}]",41.89484,-87.66138,Near north elementary,,60642,IL
1581,155 W. Wacker,Park,US,Chicago,United States,Randolph & Franklin,898,"['155 W. Wacker (Randolph & Franklin)', 'Chicago, IL', 'United States']",4c815638e602b1f7d2dd917a,"[{'label': 'display', 'lat': 41.88442, 'lng': -87.635825}]",41.88442,-87.635825,155 West Wacker Park,,,IL
521,2900 N Lake Shore Dr,Field,US,Chicago,United States,,1106,"['2900 N Lake Shore Dr', 'Chicago, IL 60657', 'United States']",4c86c7f99c808cfa44300f1e,"[{'label': 'display', 'lat': 41.935040350283565, 'lng': -87.63399124145508}]",41.93504035,-87.63399124,Diversey Lacrosse & Soccer Fields,,60657,IL
422,3231 N Springfield Ave,Elementary School,US,Chicago,United States,at Milwaukee Ave.,994,"['3231 N Springfield Ave (at Milwaukee Ave.)', 'Chicago, IL 60618', 'United States']",4c87e944bf40a1cd42a908b4,"[{'label': 'display', 'lat': 41.93989274326094, 'lng': -87.72452116012573}]",41.93989274,-87.72452116,Lorca Elementary School,,60618,IL
1637,365 N Jefferson St,Movie Theater,US,Chicago,United States,,774,"['365 N Jefferson St', 'Chicago, IL 60661', 'United States']",4c8bd7bc8018a1cd6102e7d2,"[{'label': 'display', 'lat': 41.888916993428595, 'lng': -87.64217914861212}]",41.88891699,-87.64217915,K2 - Theater Room,,60661,IL
255,59 W North Blvd,High School,US,Chicago,United States,,632,"['59 W North Blvd', 'Chicago, IL 60610', 'United States']",4c90fbd97088a143f419ad43,"[{'label': 'display', 'lat': 41.910596773725075, 'lng': -87.63088140803373}]",41.91059677,-87.63088141,Latin School of Chicago,,60610,IL
13,918 W Belmont Ave,Park,US,Chicago,United States,,432,"['918 W Belmont Ave', 'Chicago, IL 60657', 'United States']",4c93ea5394a0236ab89e8712,"[{'label': 'display', 'lat': 41.942653068871785, 'lng': -87.65228208286875}]",41.94265307,-87.65228208,Wrigleyville parking,,60657,IL
595,,Park,US,Chicago,United States,,867,"['Chicago, IL 60614', 'United States']",4c968863533aa0936ba4d245,"[{'label': 'display', 'lat': 41.92287302475729, 'lng': -87.6389073806349}]",41.92287302,-87.63890738,Dads Park,,60614,IL
130,901-925 N Franklin St,Park,US,Chicago,United States,Institute,561,"['901-925 N Franklin St (Institute)', 'Chicago, IL 60610', 'United States']",4c998af4b8e9224b7871463d,"[{'label': 'display', 'lat': 41.89856701666667, 'lng': -87.6356014}]",41.89856702,-87.6356014,Parc Park,,60610,IL
238,,Movie Theater,US,Chicago,United States,,600,"['Chicago, IL 60622', 'United States']",4c9b5c54eaa5a143ea0fd4e4,"[{'label': 'display', 'lat': 41.903412, 'lng': -87.666897}]",41.903412,-87.666897,Filming On N Paulina,,60622,IL
22,3600 Recreation Dr,Park,US,Chicago,United States,W Addison Dr,874,"['3600 Recreation Dr (W Addison Dr)', 'Chicago, IL 60613', 'United States']",4c9e414446978cfa61d09f7f,"[{'label': 'display', 'lat': 41.950589, 'lng': -87.64163121}]",41.950589,-87.64163121,Waveland Courts,,60613,IL
517,2650 Stockton St,Park,US,Chicago,United States,at Diversey,1238,"['2650 Stockton St (at Diversey)', 'Chicago, IL 60614', 'United States']",4cab3af32f08236a64878461,"[{'label': 'display', 'lat': 41.9306669874344, 'lng': -87.64015540226283}]",41.93066699,-87.6401554,The Park at Stockton St.,,60614,IL
694,Kimball Ave,Park,US,Chicago,United States,At Diversey,1009,"['Kimball Ave (At Diversey)', 'Chicago, IL 60618', 'United States']",4cace50497c8a1cdf8bda4a5,"[{'label': 'display', 'lat': 41.931873451386934, 'lng': -87.71213643018308}]",41.93187345,-87.71213643,Firefighters Memorial Park,,60618,IL
1899,4646 N Seeley Ave,Park,US,Chicago,United States,Leland & Seeley,476,"['4646 N Seeley Ave (Leland & Seeley)', 'Chicago, IL 60625', 'United States']",4cb0631faef16dcbf32fb054,"[{'label': 'display', 'lat': 41.966606213824164, 'lng': -87.68085479736328}]",41.96660621,-87.6808548,Fenway's Park,,60625,IL
589,Dayton,Park,US,Chicago,United States,Wrightwood,469,"['Dayton (Wrightwood)', 'Chicago, IL 60614', 'United States']",4cb1fa21b4b0a35d241656ce,"[{'label': 'display', 'lat': 41.92959925, 'lng': -87.64991945}]",41.92959925,-87.64991945,Dayton & Wrightwood,,60614,IL
87,,Park,US,Chicago,United States,,406,"['Chicago, IL 60647', 'United States']",4cb2230cdb32f04d9dd8cd4d,"[{'label': 'display', 'lat': 41.921743489576244, 'lng': -87.68500850084497}]",41.92174349,-87.6850085,Bucktown Apple Pie Contest,,60647,IL
210,1855 W Huron St,Park,US,Chicago,United States,at N. Wolcott Ave.,663,"['1855 W Huron St (at N. Wolcott Ave.)', 'Chicago, IL 60622', 'United States']",4cb328da75ebb60c9e04daad,"[{'label': 'display', 'lat': 41.89404227920614, 'lng': -87.67430559613474}]",41.89404228,-87.6743056,Snowberry Park,,60622,IL
171,1349 N Wells St,Movie Theater,US,Chicago,United States,at W Schiller St,885,"['1349 N Wells St (at W Schiller St)', 'Chicago, IL 60610', 'United States']",4cb36a41db32f04d121cd74d,"[{'label': 'display', 'lat': 41.90717745357336, 'lng': -87.63458481817455}]",41.90717745,-87.63458482,Bijou Theater,,60610,IL
1780,1501 W Fullerton Ave,Elementary School,US,Chicago,United States,,803,"['1501 W Fullerton Ave', 'Chicago, IL 60614', 'United States']",4cb719038db0a1438c166f16,"[{'label': 'display', 'lat': 41.92516469853016, 'lng': -87.66599478965168}]",41.9251647,-87.66599479,Montesorri de la Citta,,60614,IL
1877,,Movie Theater,US,Bolingbrook,United States,,538,"['Bolingbrook, IL', 'United States']",4cba5784dd41a35d71dae7a0,"[{'label': 'display', 'lat': 41.897841, 'lng': -87.690687}]",41.897841,-87.690687,Gold class cinema,,,IL
320,230 W North Ave,Movie Theater,US,Chicago,United States,,953,"['230 W North Ave', 'Chicago, IL 60610', 'United States']",4cbe389b021ca1435117540c,"[{'label': 'display', 'lat': 41.911093, 'lng': -87.635214}]",41.911093,-87.635214,Pepin Theater,,60610,IL
367,1551 N Sheffield Ave,Beach,US,Chicago,United States,,625,"['1551 N Sheffield Ave', 'Chicago, IL 60642', 'United States']",4cc33ca23d7fa1cda562a45f,"[{'label': 'display', 'lat': 41.90987891666666, 'lng': -87.652419}]",41.90987892,-87.652419,North Avenue Indoor Beach,,60642,IL
678,,High School,US,Chicago,United States,,450,"['Chicago, IL 60647', 'United States']",4cc5e9fb82388cfa9d977835,"[{'label': 'display', 'lat': 41.926697, 'lng': -87.706898}]",41.926697,-87.706898,Chicago International Academy,,60647,IL
76,2850 N Clark St,Indie Movie Theater,US,Chicago,United States,Diversity,1166,"['2850 N Clark St (Diversity)', 'Chicago, IL 60657', 'United States']",4cd0f2e82fd9b60ca86d84eb,"[{'label': 'display', 'lat': 41.93352968, 'lng': -87.64666582}]",41.93352968,-87.64666582,TFF,,60657,IL
190,1010 N Noble St,High School,US,Chicago,United States,,818,"['1010 N Noble St', 'Chicago, IL 60642', 'United States']",4cd2c2d2a60d224bed1131d1,"[{'label': 'display', 'lat': 41.900288341573734, 'lng': -87.66243094220206}]",41.90028834,-87.66243094,Noble Street College Prep,,60642,IL
743,430 E Grand Ave,Park,US,Chicago,United States,at McClurg,726,"['430 E Grand Ave (at McClurg)', 'Chicago, IL 60611', 'United States']",4cd879f415d8b60c9628660e,"[{'label': 'display', 'lat': 41.8914867195863, 'lng': -87.61667339096564}]",41.89148672,-87.61667339,Park View Park,,60611,IL
245,,Indie Movie Theater,US,Chicago,United States,,654,"['Chicago, IL 60622', 'United States']",4cd9e310534c224bb3cc8bb9,"[{'label': 'display', 'lat': 41.90569280403412, 'lng': -87.67227532146269}]",41.9056928,-87.67227532,The Unit Union,,60622,IL
380,1713 W Cullom Ave,Elementary School,US,Chicago,United States,,288,"['1713 W Cullom Ave', 'Chicago, IL 60613', 'United States']",4ce3396a02ea236a47d15360,"[{'label': 'display', 'lat': 41.95949609136961, 'lng': -87.67151115141493}]",41.95949609,-87.67151115,Chicago Montessori Primary and Elementary School,,60613,IL
2075,2216 W Hirsch St,Elementary School,US,Chicago,United States,,833,"['2216 W Hirsch St', 'Chicago, IL 60622', 'United States']",4ce42fd91594236a496efb49,"[{'label': 'display', 'lat': 41.9068098359382, 'lng': -87.68296069696994}]",41.90680984,-87.6829607,Sabin Magnet Dual Language School,,60622,IL
385,,Elementary School,US,Chicago,United States,,982,"['Chicago, IL 60625', 'United States']",4ce544fb3c87224b6263b76b,"[{'label': 'display', 'lat': 41.96119420335864, 'lng': -87.67982559417881}]",41.9611942,-87.67982559,North Park Elementary,,60625,IL
939,,High School,US,Chicago,United States,,787,"['Chicago, IL 60622', 'United States']",4ce5ac0d8ef78cfa2a55879b,"[{'label': 'display', 'lat': 41.89347571816048, 'lng': -87.65851473849719}]",41.89347572,-87.65851474,Ogden International High School,,60622,IL
113,160 W Wendell St,Elementary School,US,Chicago,United States,,592,"['160 W Wendell St', 'Chicago, IL 60610', 'United States']",4cea7cc1f86537049a19bdc4,"[{'label': 'display', 'lat': 41.90075446839324, 'lng': -87.63432940313369}]",41.90075447,-87.6343294,Ruben Salazar Elementary School,,60610,IL
677,2908 W Washington Blvd,High School,US,Chicago,United States,,317,"['2908 W Washington Blvd', 'Chicago, IL 60612', 'United States']",4d00de306923721ea4efc63b,"[{'label': 'display', 'lat': 41.92136207582808, 'lng': -87.70620358702011}]",41.92136208,-87.70620359,Urban Prep Academy,,60612,IL
186,936 N Ashland Ave,High School,US,Chicago,United States,at N Augusta Blvd,395,"['936 N Ashland Ave (at N Augusta Blvd)', 'Chicago, IL 60622', 'United States']",4d093dc81657a35d4ee630e7,"[{'label': 'display', 'lat': 41.899544916261455, 'lng': -87.6675349043209}]",41.89954492,-87.6675349,Wells Community Academy High School,,60622,IL
206,,Park,US,Chicago,United States,,1279,"['Chicago, IL 60651', 'United States']",4d139d9dd0fda093bb81b457,"[{'label': 'display', 'lat': 41.903022818933245, 'lng': -87.68712652858562}]",41.90302282,-87.68712653,Holmdel park,,60651,IL
63,N. Clifton Ave,Beach,US,Chicago,United States,,948,"['N. Clifton Ave', 'Chicago, IL 60657', 'United States']",4d3e1b3a44f5a093c303dbbb,"[{'label': 'display', 'lat': 41.94041, 'lng': -87.657769}]",41.94041,-87.657769,The Beach,,60657,IL
248,,Indie Movie Theater,US,,United States,,1096,"['Illinois', 'United States']",4d3faaad89616dcbf8b8fcb4,"[{'label': 'display', 'lat': 41.909639, 'lng': -87.671419}]",41.909639,-87.671419,Netflix Theater - Wicker Park,,,Illinois
1276,,Elementary School,US,,United States,,596,"['Illinois', 'United States']",4d403cfb90f9224baa93041e,"[{'label': 'display', 'lat': 41.91801351119061, 'lng': -87.69456291321943}]",41.91801351,-87.69456291,Chase Elementary School,,,Illinois
2219,54 N Hermitage Ave,Elementary School,US,Chicago,United States,Washington Blvd,1263,"['54 N Hermitage Ave (Washington Blvd)', 'Chicago, IL 60612', 'United States']",4d43440c34026a314d8f2685,"[{'label': 'display', 'lat': 41.882296797833106, 'lng': -87.67064182069386}]",41.8822968,-87.67064182,William Brown Elementary,,60612,IL
834,600 E. Grand Ave.,Movie Theater,US,Chicago,United States,,1089,"['600 E. Grand Ave.', 'Chicago, IL 60611', 'United States']",4d546b3358856dcbb4213d6d,"[{'label': 'display', 'lat': 41.891932, 'lng': -87.611652}]",41.891932,-87.611652,"Futuroscope, 3D Theatre",,60611,IL
498,,Indie Movie Theater,US,,United States,,1183,"['Illinois', 'United States']",4d57335e96ed548196791e70,"[{'label': 'display', 'lat': 41.9497818430757, 'lng': -87.66376982568036}]",41.94978184,-87.66376983,The Room At The Music Box,,,Illinois
658,2099 N. Dayton st.,Bowling Alley,US,Chicago,United States,,565,"['2099 N. Dayton st.', 'Chicago, IL 60614', 'United States']",4d5d87355d153704c7b17fe7,"[{'label': 'display', 'lat': 41.920433, 'lng': -87.649673}]",41.920433,-87.649673,Rat Alley,,60614,IL
179,525 N Armour St,Elementary School,US,Chicago,United States,,1091,"['525 N Armour St', 'Chicago, IL 60642', 'United States']",4d63b9b14554a0932abdb4aa,"[{'label': 'display', 'lat': 41.891532744302594, 'lng': -87.66522906755661}]",41.89153274,-87.66522907,Otis Elementary School,,60642,IL
386,,Elementary School,US,,United States,,1118,"['Illinois', 'United States']",4d6fab3e9aac224bb75030ed,"[{'label': 'display', 'lat': 41.96470344313227, 'lng': -87.65616463752657}]",41.96470344,-87.65616464,Graeme Stewart Elementary,,,Illinois
1932,,Movie Theater,US,,United States,,933,"['Illinois', 'United States']",4d78f2e4e215721ea9ce19b0,"[{'label': 'display', 'lat': 41.9744, 'lng': -87.667658}]",41.9744,-87.667658,Colt Studios,,,Illinois
193,1313 N Claremont Ave,High School,US,Chicago,United States,,1288,"['1313 N Claremont Ave', 'Chicago, IL 60622', 'United States']",4d7987fc0ceba1cd9877b358,"[{'label': 'display', 'lat': 41.905377210363355, 'lng': -87.68592311582756}]",41.90537721,-87.68592312,Jose de Diego Community Academy,,60622,IL
2087,2739 W Division St,High School,US,Chicago,United States,,1023,"['2739 W Division St', 'Chicago, IL 60622', 'United States']",4d7f86c68700370459548699,"[{'label': 'display', 'lat': 41.90275416473015, 'lng': -87.69599229249224}]",41.90275416,-87.69599229,Dr. Pedro Albizo Campos High School,,60622,IL
1128,,Park,US,,United States,,1016,"['Illinois', 'United States']",4d825d10baf9a35d7dc9a821,"[{'label': 'display', 'lat': 41.916574826841504, 'lng': -87.6347534877016}]",41.91657483,-87.63475349,Park On Wisconsin & Clark,,,Illinois
424,3986 W Barry Ave,High School,US,Chicago,United States,Pulaski & Belmont,754,"['3986 W Barry Ave (Pulaski & Belmont)', 'Chicago, IL 60618', 'United States']",4d83b71bf1e56ea84264668a,"[{'label': 'display', 'lat': 41.93759657753885, 'lng': -87.72692228313967}]",41.93759658,-87.72692228,ASPIRA Early College,,60618,IL
1332,5345 W Congress Pkwy,Elementary School,US,Chicago,United States,,697,"['5345 W Congress Pkwy', 'Chicago, IL 60644', 'United States']",4d889d28d85f3704e7c4d4db,"[{'label': 'display', 'lat': 41.92136560313117, 'lng': -87.62983290074739}]",41.9213656,-87.6298329,Armstrong Elementary School,,60644,IL
2287,2155 W Wabansia Ave,Park,US,Chicago,United States,at N Leavitt St,688,"['2155 W Wabansia Ave (at N Leavitt St)', 'Chicago, IL 60647', 'United States']",4d8e0e56c3d04eb90858cfc9,"[{'label': 'display', 'lat': 41.913035707384324, 'lng': -87.685144449217}]",41.91303571,-87.68514445,Park No. 529,,60647,IL
673,,Elementary School,US,,United States,,327,"['Illinois', 'United States']",4d951f420caaa143b33357b3,"[{'label': 'display', 'lat': 41.923694337438775, 'lng': -87.70542693658072}]",41.92369434,-87.70542694,Charles R Darwin Elementary,,,Illinois
737,,Park,US,Chicago,United States,,1017,"['Chicago, IL 60611', 'United States']",4d9ba75ce115721e5d023d0b,"[{'label': 'display', 'lat': 41.89275742084604, 'lng': -87.61224759767408}]",41.89275742,-87.6122476,Medal of Honor Park,,60611,IL
391,xxxx n greenview,Park,US,Chicago,United States,,13,"['xxxx n greenview', 'Chicago, IL 60613', 'United States']",4da23bfad686b60cbdc3b528,"[{'label': 'display', 'lat': 41.95983515, 'lng': -87.66801691666667}]",41.95983515,-87.66801692,Corner Park,,60613,IL
828,,Multiplex,US,,United States,,461,"['Illinois', 'United States']",4da39916c6e96ea8cad6ec5d,"[{'label': 'display', 'lat': 41.892135, 'lng': -87.619966}]",41.892135,-87.619966,Source Code,,,Illinois
249,2021 W Race Ave,Indie Movie Theater,US,Chicago,United States,Damen and Race,1033,"['2021 W Race Ave (Damen and Race)', 'Chicago, IL 60612', 'United States']",4dad15471e72c4e8dcb614b7,"[{'label': 'display', 'lat': 41.891455, 'lng': -87.677735}]",41.891455,-87.677735,Lunar Lodge,,60612,IL
722,240 E Illinois St,High School,US,Chicago,United States,,503,"['240 E Illinois St', 'Chicago, IL 60611', 'United States']",4dae2e980437710b812e531b,"[{'label': 'display', 'lat': 41.890456, 'lng': -87.62257}]",41.890456,-87.62257,William McKinley High,,60611,IL
398,1822 W Larchmont Ave,Park,US,Chicago,United States,,959,"['1822 W Larchmont Ave', 'Chicago, IL 60613', 'United States']",4db45fbeec8e571a35d470f6,"[{'label': 'display', 'lat': 41.953478277251875, 'lng': -87.67573177814484}]",41.95347828,-87.67573178,Filbert Park,,60613,IL
1979,111 N Wabash Ave,Other Great Outdoors,US,Chicago,United States,Washington & Wabash,1124,"['111 N Wabash Ave (Washington & Wabash)', 'Chicago, IL 60602', 'United States']",4db763e96a2349392feeeebc,"[{'label': 'display', 'lat': 41.88353406666666, 'lng': -87.62565060000001}]",41.88353407,-87.6256506,My Run @RunChicagoRun & @UniversalSole - #Runnerds @SpeedySasquatch,,60602,IL
669,6341 N McCormick Rd,Movie Theater,US,Chicago,United States,,73,"['6341 N McCormick Rd', 'Chicago, IL 60659', 'United States']",4dc03a16fc60e86731086080,"[{'label': 'display', 'lat': 41.92592605, 'lng': -87.64942045000001}]",41.92592605,-87.64942045,Lincoln Village Theater,,60659,IL
131,,Park,US,Chicago,United States,,932,"['Chicago, IL', 'United States']",4dc195d01f6e7441cf517a15,"[{'label': 'display', 'lat': 41.89578035511007, 'lng': -87.63275832826795}]",41.89578036,-87.63275833,Church,,,IL
594,,Park,US,Chicago,United States,,1372,"['Chicago, IL', 'United States']",4dc4437ed4c0ad9c0f6a2beb,"[{'label': 'display', 'lat': 41.91548335814991, 'lng': -87.63905143555385}]",41.91548336,-87.63905144,Silver Horse Sculpture,,,IL
354,1844 N Sheffield Ave,Playground,US,Chicago,United States,Maud ave,1178,"['1844 N Sheffield Ave (Maud ave)', 'Chicago, IL 60614', 'United States']",4dc96cf445dd5c3d1588f93d,"[{'label': 'display', 'lat': 41.91501975059509, 'lng': -87.65340907}]",41.91501975,-87.65340907,Privet Park,,60614,IL
1963,,Park,US,Chicago,United States,Navy Pier,799,"['Navy Pier', 'Chicago, IL', 'United States']",4dcab1f01f6e2812677d048f,"[{'label': 'display', 'lat': 41.89231, 'lng': -87.610412}]",41.89231,-87.610412,Skyline Park,,,IL
402,3855 N Janssen Ave,Park,US,Chicago,United States,,878,"['3855 N Janssen Ave', 'Chicago, IL 60613', 'United States']",4dcdc4f08877851243e77043,"[{'label': 'display', 'lat': 41.9522793784433, 'lng': -87.66557064575463}]",41.95227938,-87.66557065,Over the Rainbow,,60613,IL
78,655 W Irving Park Rd,Movie Theater,US,Chicago,United States,,1016,"['655 W Irving Park Rd', 'Chicago, IL 60613', 'United States']",4dd06cbe22718eed7a69e5d2,"[{'label': 'display', 'lat': 41.953118, 'lng': -87.646803}]",41.953118,-87.646803,Shelby's Growl And Pounce,,60613,IL
134,,Park,US,Chicago,United States,,820,"['Chicago, IL', 'United States']",4dd2b0ac1f6ef5f6ccdac9ea,"[{'label': 'display', 'lat': 41.89373135666603, 'lng': -87.64194786785508}]",41.89373136,-87.64194787,Milf Park,,,IL
676,,Elementary School,US,Lincolnwood,United States,,257,"['Lincolnwood, IL', 'United States']",4dd68c0fc65bee535a9b5e21,"[{'label': 'display', 'lat': 41.924821439107944, 'lng': -87.70727174256724}]",41.92482144,-87.70727174,Edgebrook Elementary,,,IL
267,,Park,US,Chicago,United States,,1271,"['Chicago, IL', 'United States']",4dd71870d22d38ef42e0b013,"[{'label': 'display', 'lat': 41.91374514293823, 'lng': -87.63740874588966}]",41.91374514,-87.63740875,North Park,,,IL
1127,Lincoln Park,Park,US,Chicago,United States,,1290,"['Lincoln Park', 'Chicago, IL', 'United States']",4dd7c76ed22d38ef42f01010,"[{'label': 'display', 'lat': 41.917728, 'lng': -87.629693}]",41.917728,-87.629693,Arthritis Walk,,,IL
14,Lincoln park,Park,US,Chicago,United States,,775,"['Lincoln park', 'Chicago, IL 60614', 'United States']",4dd7d23c2271c5d36d4427bf,"[{'label': 'display', 'lat': 41.94999944872981, 'lng': -87.64262725174471}]",41.94999945,-87.64262725,Chill And Grill,,60614,IL
1867,2335 W Lake St,Park,US,Chicago,United States,,1047,"['2335 W Lake St', 'Chicago, IL 60612', 'United States']",4de07afdc65bcc724f417f89,"[{'label': 'display', 'lat': 41.884332, 'lng': -87.685614}]",41.884332,-87.685614,Queerer park,,60612,IL
690,3006 W Logan Blvd,Park,US,Chicago,United States,,832,"['3006 W Logan Blvd', 'Chicago, IL 60647', 'United States']",4de1acc8fa7651589eed897c,"[{'label': 'display', 'lat': 41.928982312234, 'lng': -87.70315295047467}]",41.92898231,-87.70315295,Parks,,60647,IL
7,815 W Roscoe,Park,US,Chicago,United States,,229,"['815 W Roscoe', 'Chicago, IL', 'United States']",4de3f036d4c07044058f9fd9,"[{'label': 'display', 'lat': 41.94350019008725, 'lng': -87.65007090219602}]",41.94350019,-87.6500709,Space Park,,,IL
308,1600 N Lakeshore Dr,Beach,US,Chicago,United States,at North Ave,809,"['1600 N Lakeshore Dr (at North Ave)', 'Chicago, IL 60614', 'United States']",4de3fa03fa7651589f238585,"[{'label': 'display', 'lat': 41.91394605566517, 'lng': -87.62456473116897}]",41.91394606,-87.62456473,Island of Sand,,60614,IL
1727,,Park,US,Chicago,United States,,1061,"['Chicago, IL 60618', 'United States']",4de42cc3b0fb267148af35ef,"[{'label': 'display', 'lat': 41.93477887033735, 'lng': -87.68757222521273}]",41.93477887,-87.68757223,"Remnants Of Riverview Amusement Park, Chicago, IL",,60618,IL
1283,1711 N California Ave,High School,US,Chicago,United States,,971,"['1711 N California Ave', 'Chicago, IL 60647', 'United States']",4de685ee8877a085f8cb809e,"[{'label': 'display', 'lat': 41.91279359863098, 'lng': -87.69677399748493}]",41.9127936,-87.696774,Aspira,,60647,IL
318,1600 N Lakeshore Dr,Beach,US,Chicago,United States,,1201,"['1600 N Lakeshore Dr', 'Chicago, IL', 'United States']",4de8299ffa76fd11689a740b,"[{'label': 'display', 'lat': 41.91731, 'lng': -87.627995}]",41.91731,-87.627995,Scared Hitless Volleyball,,,IL
606,745 W Wrightwood Ave,Park,US,Chicago,United States,btwn Burling St. And Halstead St.,394,"['745 W Wrightwood Ave (btwn Burling St. And Halstead St.)', 'Chicago, IL 60614', 'United States']",4de95dee88774aa92cb817d5,"[{'label': 'display', 'lat': 41.92899730028743, 'lng': -87.64831392063695}]",41.9289973,-87.64831392,Park West Park,,60614,IL
393,1426 W Warner Ave,Park,US,Chicago,United States,,352,"['1426 W Warner Ave', 'Chicago, IL 60613', 'United States']",4de98e36d4c00071b80c8e96,"[{'label': 'display', 'lat': 41.957147744463185, 'lng': -87.66609501687226}]",41.95714774,-87.66609502,Warner Park + Gardens,,60613,IL
20,Chicago lakefront,Tennis Court,US,Chicago,United States,Recreation dr and Addison,761,"['Chicago lakefront (Recreation dr and Addison)', 'Chicago, IL', 'United States']",4dea6898d22da22d4ed2c049,"[{'label': 'display', 'lat': 41.950176309040685, 'lng': -87.64343671722216}]",41.95017631,-87.64343672,Tennis On The Lake,,,IL
805,219 E North Water St,Beach,US,Chicago,United States,,552,"['219 E North Water St', 'Chicago, IL 60611', 'United States']",4ded27841f6edcd45147942e,"[{'label': 'display', 'lat': 41.889994733003306, 'lng': -87.62261251049672}]",41.88999473,-87.62261251,Chairs By The River,,60611,IL
301,1800 N. Lakeshore Dr.,Beach,US,Chicago,United States,Just north of North Ave.,898,"['1800 N. Lakeshore Dr. (Just north of North Ave.)', 'Chicago, IL 60614', 'United States']",4df2d30f922e8e1ea890761d,"[{'label': 'display', 'lat': 41.914772830961084, 'lng': -87.6252794265747}]",41.91477283,-87.62527943,EVP Beach Volleyball Tour Chicago Pro Am,,60614,IL
